274804,NBASK510UF-502R,"ASUS K510UF I7-8550U, 15.6"" FHD, 512GB SSD, 16GB RAM, MX130-2GB, FPR, W10P64, 1YR",54
274805,NBLE-V130001PAU,"Lenovo IDEAPAD V130 15.6IN HD CELERON N4000 4G RAM 500GB HDD DVDRW WIN10 HOME 1YRDP",55
274807,NBLE-V33000HFAU,"Lenovo IDEAPAD V330 15.6IN HD I5-8250U 8GB RAM(4+4GB) 256GB SSD DVDRW W10PRO 64 1YRDP",56
274808,PST-CASAKY-HD07,"AKY HD07U2/U3 2-Bay USB 3.0 SATA HDD Docking  Support 2.5""/3.5""",57
274809,PST-CASAKYMR35T,"AKY MR-35T3.5""HDD EXTERNAL ENCLOSURE",58
274817,PST-USB128DT100,"Kingston 128GB USB 3.0 DATATRAVELER 100 G3 100MB/s read , 10MB/s write",59
274820,PSU-CO-RM650XV2,"Corsair 650W V2 RMX 80+ Gold Fully Modular 135mm FAN ATX PSU 10 Years Warranty",60
274830,ZWAR-TOS-2YR,"TOSHIBA from 1 Year  to 3 Year Extended Warranty ( with all the benefits of local repair, free courier pick up/drop off ) *To activate serivce you must open and register the Warranty extendion card within 14 days*",61
274831,ZZAT-MANAGED-AV,"AustinCare Managed End Point Security - 60 Days Free Trial ",62
274941,SYS-I7980ULTIMA,"Austin FUSION REACTOR. Want to contend for the fastest desktop in the southern hemisphere?",63
275097,SYS-A34,"Austin A34",64
275102,SYS-A39,"Austin A39",65
275104,SYS-A48,"Austin A48",66
275105,SYS-A49,"Austin A49",67
275132,SYS-AT-AMD6X-1,"Austin Perseus I7 GTX1070TI - A6",68
275133,SYS-AT-MEDIAPC,"Austin Mini Value PC - A50",69
275135,SYS-AT-MODEL8-,"Austin Prime Builder - A20",70
275136,SYS-AUS-GAMING2,"Intel Mini NUC  - A23",71
275169,SYS-A29,"Austin A29",72
275170,SYS-A30,"Austin A30",73
275213,SYS-A7,"Austin Professional I7 Quadro - A7",74
275278,SYS-SER-ENTP,"Austin CAD Pro - A34",75
275280,SYS-SERVER-PLAT,"Austin Perseus Gaming Essential - A35",76
275292,ZWAR-SNB,"See Notes Below",77
275293,WAR-AUS-RTB3,"Austin System Build 3 Years Labour & Parts Return To Base Warranty",78
275317,SYS-AT-AMD6X,"Austin Work Essential I5 Intel HD- A12",79
275319,SYS-AT-AUSBENE,"Austin Creative R5 GTX1050 - A18",80
275321,SYS-AT-AUSPECIA,"Austin Home Value G3900 Intel HD - A1",81
275323,SYS-AT-AVB,"Austin Work Essential Intel Pentium - A5",82
275325,SYS-AT-CAD1,"Austin Perseus Gaming i7 GTX1080TI - A36",83
275327,SYS-AT-CAD2,"Austin Heracles Gaming i7 RTX2080 - A37",84
275330,SYS-AT-CAD3,"Austin Perseus Gaming R7 GTX1080Ti - A38",85
275332,SYS-AT-MEDIAPC2,"Asus VivoMini - A9",86
275334,SYS-AT-MODEL16,"Austin Work Value Ryzen 3 - A11",87
275336,SYS-AT-MODEL21,"Austin Atalanta Gaming i5 GTX1060 - A21",88
275337,SYS-AT-MODEL3,"Austin Phoenix Gaming AMD R5 GTX1050 - A3",89
275339,SYS-AT-MODEL3-1,"Austin Odysseus Gaming AMD R5 GTX1050 - A15",90
275341,SYS-AT-MODEL4,"Austin Home Intel i3 GT1030 - A4",91
275343,SYS-AT-MODEL6,"Austin Professional I7 Quadro - A7",92
275345,SYS-AT-MODEL8,"Austin Heracles AMD RX580 TUF - A20",93
275347,SYS-AT-SERVER1,"Austin Atalanta Gaming i5 GTX1070 - A17",94
275349,SYS-AT-SERVER2-,"Austin Home Essential AMD R3 - A2",95
275351,SYS-AT-SERVER4,"Austin Odysseus Gaming i5 RX560  - A16",96
275353,SYS-AT-SVRFS105,"Austin Heracles Gaming i7 GTX1080Ti - A40",97
275355,SYS-AUS-GAMING1,"Austin Theseus Gaming AMD R7 RX580  - A22",98
275357,SYS-SERVER-GOLD,"Austin Perseus Gaming Essential - A10",99
275359,SYS-SERVER-SILV,"Austin Compact Pro Gaming i7 RTX2080 - A27",100
275669,CAB-RCA1M-1M018,"Belkin AV21200-06 Composite Video Cable 1RCA-to-1RCA 1.8M",101
275670,CAB-RCA2M-2M015,"Belkin F8V230au1.5M 2RCA-to-2RCA Audio Lead 1.5m",102
275680,MBASH110M-A-M2,"Asus H110M-A/M2 Micro-ATX Motherboard LGA 1151 / Intel H110 / 2x DDR4 / Intel® HD Graphics / 4x SATA3 / Realtek® ALC887-VD2 8-Channel  / LAN / DVI / D-SUB / HDM/ M2",103
275681,MBGA-AX370M-G3,"Gigabyte GA-AX370M GAMING 3 AM4 mATX MB 4xDDR4 3xPCIe DVI HDMI VGA M.2 6xSATA3 RAID GbE LAN 8xUSB3.1 6xUSB2.0 RGB ~GA-AB350M-Gaming-3",104
275683,PST-MCSDCS-128G,"Kingston 128GB microSDXC Canvas Select 80R CL10 UHS-I Card + SD Adapter",105
275686,PST-MCSDCS-256G,"Kingston 256GB microSDXC Canvas Select 80R CL10 UHS-I Card + SD Adapter",106
275694,CAB0HDMIDVI5MAS,"Astrotek HDMI to DVI-D Adapter Converter Cable 5m - Male to Male 30AWG OD6.0mm Gold Plated RoHS ~CBAT-HDMIDVID-MM-5",107
275702,ACSSD-MSATA/SAT,"Startech mSATA SSD to 2.5in SATA Adapter Converter - mSATA to SATA Adapter Converter for 2.5in Drive Bay with Open Frame Bracket and 7mm Drive Height - mSATA to SATA III",108
275703,CAS-AN-P7-S,"Antec P7 Silent with Sound Dampening ATX Case. External 5.25"" x 1, Internal 3.5"" x 2. Two Years Warranty",109
275704,DTHP400-G5,"HP 400 ProDesk G5 SFF, i5-8500, 8GB, 1TB, W10P64, 1-1-1",110
275739,MSRPM100BK,"RAPOO M100 2.4GHz & Bluetooth 3 / 4 Quiet Click Wireless Mouse Black - 1300dpi 3 Devices",111
275742,KBMSRPNX1710-B,"RAPOO NX1710 Wired Keyboard Mouse Optical Combo Black - 1000dpi Spill-Resistant Design",112
275743,KBMSRPX1800,"RAPOO X1800S 2.4GHz Wireless Optical Keyboard Mouse Combo Black - 1000DPI Nano Receiver 12m Battery",113
275744,KBRP-V52S,"RAPOO V52S Backlit Mechanic Alike Gaming Keyboard Black - Spill-Resistant Adjustable Backlight",114
275745,AUDHSRP-VH200,"RAPOO VH200 Illuminated RGB Glow Gaming Headsets Black - 16m Colour Breathing Light Hidden Noise-Cancelling Microphones",115
