274783,CAS-FD-MCM,"Fractal Design MESHIFY C Mini - Dark Tempered Glass; mATX;ITX; No 5.25'' (FD-CA-MESH-C-MINI-BKO-TGD)",53
274785,CAS-HR24RU1,"Hypertec R19 Server Rack HR24RU1, 600W 1000D 1278H",54
274787,CASTGC-39650G,"TGC 39650G Rack Mountable Server Chassis Case 3U 650mm Depth with 14x3.5' HDD cages and ATX PSU",55
274791,H2S500TOHYBRID,"TOSHIBA 2.5"" Solid State Hybrid HDD (Gen 2.0) 500GB (8GB Flash) 7mm ",56
274793,IO-HUB8WD-3UMS,"8Ware USB Type-C to 3-port USB 3.0 Type-A + Micro SD + SD/MMC Adapter",57
274794,IO-HUB-JUH340,"J5create JUH340 USB 3.0 4-Port Mini Hub (JUH340)",58
274795,IO-HUB-WLUH3075,"Wavlink USB 3.0 7-Port Aluminium Hub (with power adapter) – Titanium Black",59
274804,NBASK510UF-502R,"ASUS K510UF I7-8550U, 15.6"" FHD, 512GB SSD, 16GB RAM, MX130-2GB, FPR, W10P64, 1YR",60
274805,NBLE-V130001PAU,"Lenovo IDEAPAD V130 15.6IN HD CELERON N4000 4G RAM 500GB HDD DVDRW WIN10 HOME 1YRDP",61
274807,NBLE-V33000HFAU,"Lenovo IDEAPAD V330 15.6IN HD I5-8250U 8GB RAM(4+4GB) 256GB SSD DVDRW W10PRO 64 1YRDP",62
274808,PST-CASAKY-HD07,"AKY HD07U2/U3 2-Bay USB 3.0 SATA HDD Docking  Support 2.5""/3.5""",63
274809,PST-CASAKYMR35T,"AKY MR-35T3.5""HDD EXTERNAL ENCLOSURE",64
274817,PST-USB128DT100,"Kingston 128GB USB 3.0 DATATRAVELER 100 G3 100MB/s read , 10MB/s write",65
274820,PSU-CO-RM650XV2,"Corsair 650W V2 RMX 80+ Gold Fully Modular 135mm FAN ATX PSU 10 Years Warranty",66
274830,ZWAR-TOS-2YR,"TOSHIBA from 1 Year  to 3 Year Extended Warranty ( with all the benefits of local repair, free courier pick up/drop off ) *To activate serivce you must open and register the Warranty extendion card within 14 days*",67
274831,ZZAT-MANAGED-AV,"AustinCare Managed End Point Security - 60 Days Free Trial ",68
274941,SYS-I7980ULTIMA,"Austin FUSION REACTOR. Want to contend for the fastest desktop in the southern hemisphere?",69
275097,SYS-A34,"Austin A34",70
275102,SYS-A39,"Austin A39",71
275104,SYS-A48,"Austin A48",72
275105,SYS-A49,"Austin A49",73
275132,SYS-AT-AMD6X-1,"Austin Perseus I7 GTX1070TI - A6",74
275133,SYS-AT-MEDIAPC,"Austin Mini Value PC - A50",75
275135,SYS-AT-MODEL8-,"Austin Prime Builder - A20",76
275136,SYS-AUS-GAMING2,"Intel Mini NUC  - A23",77
275169,SYS-A29,"Austin A29",78
275170,SYS-A30,"Austin A30",79
275213,SYS-A7,"Austin Professional I7 Quadro - A7",80
275278,SYS-SER-ENTP,"Austin CAD Pro - A34",81
275280,SYS-SERVER-PLAT,"Austin Perseus Gaming Essential - A35",82
275292,ZWAR-SNB,"See Notes Below",83
275293,WAR-AUS-RTB3,"Austin System Build 3 Years Labour & Parts Return To Base Warranty",84
275317,SYS-AT-AMD6X,"Austin Work Essential I5 Intel HD- A12",85
275319,SYS-AT-AUSBENE,"Austin Creative R5 GTX1050 - A18",86
275321,SYS-AT-AUSPECIA,"Austin Home Value G3900 Intel HD - A1",87
275323,SYS-AT-AVB,"Austin Work Essential Intel Pentium - A5",88
275325,SYS-AT-CAD1,"Austin Perseus Gaming i7 GTX1080TI - A36",89
275327,SYS-AT-CAD2,"Austin Heracles Gaming i7 RTX2080 - A37",90
275330,SYS-AT-CAD3,"Austin Perseus Gaming R7 GTX1080Ti - A38",91
275332,SYS-AT-MEDIAPC2,"Asus VivoMini - A9",92
275334,SYS-AT-MODEL16,"Austin Work Value Ryzen 3 - A11",93
275336,SYS-AT-MODEL21,"Austin Atalanta Gaming i5 GTX1060 - A21",94
275337,SYS-AT-MODEL3,"Austin Phoenix Gaming AMD R5 GTX1050 - A3",95
275339,SYS-AT-MODEL3-1,"Austin Odysseus Gaming AMD R5 GTX1050 - A15",96
275341,SYS-AT-MODEL4,"Austin Home Intel i3 GT1030 - A4",97
275343,SYS-AT-MODEL6,"Austin Professional I7 Quadro - A7",98
275345,SYS-AT-MODEL8,"Austin Heracles AMD RX580 TUF - A20",99
275347,SYS-AT-SERVER1,"Austin Atalanta Gaming i5 GTX1070 - A17",100
275349,SYS-AT-SERVER2-,"Austin Home Essential AMD R3 - A2",101
275351,SYS-AT-SERVER4,"Austin Odysseus Gaming i5 RX560  - A16",102
275353,SYS-AT-SVRFS105,"Austin Heracles Gaming i7 GTX1080Ti - A40",103
275355,SYS-AUS-GAMING1,"Austin Theseus Gaming AMD R7 RX580  - A22",104
275357,SYS-SERVER-GOLD,"Austin Perseus Gaming Essential - A10",105
275359,SYS-SERVER-SILV,"Austin Compact Pro Gaming i7 RTX2080 - A27",106
275669,CAB-RCA1M-1M018,"Belkin AV21200-06 Composite Video Cable 1RCA-to-1RCA 1.8M",107
275670,CAB-RCA2M-2M015,"Belkin F8V230au1.5M 2RCA-to-2RCA Audio Lead 1.5m",108
275680,MBASH110M-A-M2,"Asus H110M-A/M2 Micro-ATX Motherboard LGA 1151 / Intel H110 / 2x DDR4 / Intel® HD Graphics / 4x SATA3 / Realtek® ALC887-VD2 8-Channel  / LAN / DVI / D-SUB / HDM/ M2",109
275681,MBGA-AX370M-G3,"Gigabyte GA-AX370M GAMING 3 AM4 mATX MB 4xDDR4 3xPCIe DVI HDMI VGA M.2 6xSATA3 RAID GbE LAN 8xUSB3.1 6xUSB2.0 RGB ~GA-AB350M-Gaming-3",110
275683,PST-MCSDCS-128G,"Kingston 128GB microSDXC Canvas Select 80R CL10 UHS-I Card + SD Adapter",111
275686,PST-MCSDCS-256G,"Kingston 256GB microSDXC Canvas Select 80R CL10 UHS-I Card + SD Adapter",112
275694,CAB0HDMIDVI5MAS,"Astrotek HDMI to DVI-D Adapter Converter Cable 5m - Male to Male 30AWG OD6.0mm Gold Plated RoHS ~CBAT-HDMIDVID-MM-5",113
275702,ACSSD-MSATA/SAT,"Startech mSATA SSD to 2.5in SATA Adapter Converter - mSATA to SATA Adapter Converter for 2.5in Drive Bay with Open Frame Bracket and 7mm Drive Height - mSATA to SATA III",114
275703,CAS-AN-P7-S,"Antec P7 Silent with Sound Dampening ATX Case. External 5.25"" x 1, Internal 3.5"" x 2. Two Years Warranty",115
275704,DTHP400-G5,"HP 400 ProDesk G5 SFF, i5-8500, 8GB, 1TB, W10P64, 1-1-1",116
275739,MSRPM100BK,"RAPOO M100 2.4GHz & Bluetooth 3 / 4 Quiet Click Wireless Mouse Black - 1300dpi 3 Devices",117
275742,KBMSRPNX1710-B,"RAPOO NX1710 Wired Keyboard Mouse Optical Combo Black - 1000dpi Spill-Resistant Design",118
275743,KBMSRPX1800,"RAPOO X1800S 2.4GHz Wireless Optical Keyboard Mouse Combo Black - 1000DPI Nano Receiver 12m Battery",119
275744,KBRP-V52S,"RAPOO V52S Backlit Mechanic Alike Gaming Keyboard Black - Spill-Resistant Adjustable Backlight",120
275745,AUDHSRP-VH200,"RAPOO VH200 Illuminated RGB Glow Gaming Headsets Black - 16m Colour Breathing Light Hidden Noise-Cancelling Microphones",121
